20240729-01:36:20 Train Epoch: 70/80 ...
20240729-01:44:30 training: 50176 / 105000
20240729-01:44:30 training: 50688 / 105000
20240729-01:44:30 training: 51200 / 105000
20240729-01:44:30 training: 51712 / 105000
20240729-01:44:31 training: 52224 / 105000
20240729-01:44:31 training: 52736 / 105000
20240729-01:44:31 training: 53248 / 105000
20240729-01:44:31 training: 53760 / 105000
20240729-01:44:31 training: 54272 / 105000
20240729-01:44:32 training: 54784 / 105000
20240729-01:44:32 training: 55296 / 105000
20240729-01:44:32 training: 55808 / 105000
20240729-01:44:32 training: 56320 / 105000
20240729-01:44:32 training: 56832 / 105000
20240729-01:44:32 training: 57344 / 105000
20240729-01:44:33 training: 57856 / 105000
20240729-01:44:33 training: 58368 / 105000
20240729-01:44:33 training: 58880 / 105000
20240729-01:44:33 training: 59392 / 105000
20240729-01:44:33 training: 59904 / 105000
20240729-01:44:34 training: 60416 / 105000
20240729-01:44:34 training: 60928 / 105000
20240729-01:44:34 training: 61440 / 105000
20240729-01:44:34 training: 61952 / 105000
20240729-01:44:34 training: 62464 / 105000
20240729-01:44:34 training: 62976 / 105000
20240729-01:44:35 training: 63488 / 105000
20240729-01:44:35 training: 64000 / 105000
20240729-01:44:35 training: 64512 / 105000
20240729-01:44:35 training: 65024 / 105000
20240729-01:44:35 training: 65536 / 105000
20240729-01:44:36 training: 66048 / 105000
20240729-01:44:36 training: 66560 / 105000
20240729-01:44:36 training: 67072 / 105000
20240729-01:44:36 training: 67584 / 105000
20240729-01:44:36 training: 68096 / 105000
20240729-01:44:36 training: 68608 / 105000
20240729-01:44:37 training: 69120 / 105000
20240729-01:44:37 training: 69632 / 105000
20240729-01:44:37 training: 70144 / 105000
20240729-01:44:37 training: 70656 / 105000
20240729-01:44:37 training: 71168 / 105000
20240729-01:44:38 training: 71680 / 105000
20240729-01:44:38 training: 72192 / 105000
20240729-01:44:38 training: 72704 / 105000
20240729-01:44:38 training: 73216 / 105000
20240729-01:44:38 training: 73728 / 105000
20240729-01:44:39 training: 74240 / 105000
20240729-01:44:39 training: 74752 / 105000
20240729-01:44:39 training: 75264 / 105000
20240729-01:44:39 training: 75776 / 105000
20240729-01:44:39 training: 76288 / 105000
20240729-01:44:39 training: 76800 / 105000
20240729-01:44:40 training: 77312 / 105000
20240729-01:44:40 training: 77824 / 105000
20240729-01:44:40 training: 78336 / 105000
20240729-01:44:40 training: 78848 / 105000
20240729-01:44:40 training: 79360 / 105000
20240729-01:44:41 training: 79872 / 105000
20240729-01:44:41 training: 80384 / 105000
20240729-01:44:41 training: 80896 / 105000
20240729-01:44:41 training: 81408 / 105000
20240729-01:44:41 training: 81920 / 105000
20240729-01:44:41 training: 82432 / 105000
20240729-01:44:42 training: 82944 / 105000
20240729-01:44:42 training: 83456 / 105000
20240729-01:44:42 training: 83968 / 105000
20240729-01:44:42 training: 84480 / 105000
20240729-01:44:42 training: 84992 / 105000
20240729-01:44:43 training: 85504 / 105000
20240729-01:44:43 training: 86016 / 105000
20240729-01:44:43 training: 86528 / 105000
20240729-01:44:43 training: 87040 / 105000
20240729-01:44:43 training: 87552 / 105000
20240729-01:44:43 training: 88064 / 105000
20240729-01:44:44 training: 88576 / 105000
20240729-01:44:44 training: 89088 / 105000
20240729-01:44:44 training: 89600 / 105000
20240729-01:44:44 training: 90112 / 105000
20240729-01:44:44 training: 90624 / 105000
20240729-01:44:45 training: 91136 / 105000
20240729-01:44:45 training: 91648 / 105000
20240729-01:44:45 training: 92160 / 105000
20240729-01:44:45 training: 92672 / 105000
20240729-01:44:45 training: 93184 / 105000
20240729-01:44:45 training: 93696 / 105000
20240729-01:44:46 training: 94208 / 105000
20240729-01:44:46 training: 94720 / 105000
20240729-01:44:46 training: 95232 / 105000
20240729-01:44:46 training: 95744 / 105000
20240729-01:44:46 training: 96256 / 105000
20240729-01:44:47 training: 96768 / 105000
20240729-01:44:47 training: 97280 / 105000
20240729-01:44:47 training: 97792 / 105000
20240729-01:44:47 training: 98304 / 105000
20240729-01:44:47 training: 98816 / 105000
20240729-01:44:48 training: 99328 / 105000
20240729-01:44:48 training: 99840 / 105000
20240729-01:44:48 training: 100352 / 105000
20240729-01:44:48 training: 100864 / 105000
20240729-01:44:48 training: 101376 / 105000
20240729-01:44:48 training: 101888 / 105000
20240729-01:44:49 training: 102400 / 105000
20240729-01:44:49 training: 102912 / 105000
20240729-01:44:49 training: 103424 / 105000
20240729-01:44:49 training: 103936 / 105000
20240729-01:44:49 training: 104448 / 105000
20240729-01:44:50 training: 104960 / 105000
20240729-01:44:50 training: 105000 / 105000
20240729-01:44:50     total_loss: 5.1477 time: 0m 39s
20240729-01:44:50 Saving checkpoint: 79
20240729-01:44:50 Train Epoch: 80/80 ...
20240729-01:44:51 training: 512 / 105000
20240729-01:44:51 training: 1024 / 105000
20240729-01:44:51 training: 1536 / 105000
20240729-01:44:51 training: 2048 / 105000
20240729-01:44:52 training: 2560 / 105000
20240729-01:44:52 training: 3072 / 105000
20240729-01:44:52 training: 3584 / 105000
20240729-01:44:52 training: 4096 / 105000
20240729-01:44:52 training: 4608 / 105000
20240729-01:44:52 training: 5120 / 105000
20240729-01:44:53 training: 5632 / 105000
20240729-01:44:53 training: 6144 / 105000
20240729-01:44:53 training: 6656 / 105000
20240729-01:44:53 training: 7168 / 105000
20240729-01:44:53 training: 7680 / 105000
20240729-01:44:54 training: 8192 / 105000
20240729-01:44:54 training: 8704 / 105000
20240729-01:44:54 training: 9216 / 105000
20240729-01:44:54 training: 9728 / 105000
20240729-01:44:54 training: 10240 / 105000
20240729-01:44:54 training: 10752 / 105000
20240729-01:44:55 training: 11264 / 105000
20240729-01:44:55 training: 11776 / 105000
20240729-01:44:55 training: 12288 / 105000
20240729-01:44:55 training: 12800 / 105000
20240729-01:44:55 training: 13312 / 105000
20240729-01:44:56 training: 13824 / 105000
20240729-01:44:56 training: 14336 / 105000
20240729-01:44:56 training: 14848 / 105000
20240729-01:44:56 training: 15360 / 105000
20240729-01:44:56 training: 15872 / 105000
20240729-01:44:57 training: 16384 / 105000
20240729-01:44:57 training: 16896 / 105000
20240729-01:44:57 training: 17408 / 105000
20240729-01:44:57 training: 17920 / 105000
20240729-01:44:57 training: 18432 / 105000
20240729-01:44:58 training: 18944 / 105000
20240729-01:44:58 training: 19456 / 105000
20240729-01:44:58 training: 19968 / 105000
20240729-01:44:58 training: 20480 / 105000
20240729-01:44:58 training: 20992 / 105000
20240729-01:44:58 training: 21504 / 105000
20240729-01:44:59 training: 22016 / 105000
20240729-01:44:59 training: 22528 / 105000
20240729-01:44:59 training: 23040 / 105000
20240729-01:44:59 training: 23552 / 105000
20240729-01:44:59 training: 24064 / 105000
20240729-01:45:00 training: 24576 / 105000
20240729-01:45:00 training: 25088 / 105000
20240729-01:45:00 training: 25600 / 105000
20240729-01:45:00 training: 26112 / 105000
20240729-01:45:00 training: 26624 / 105000
20240729-01:45:00 training: 27136 / 105000
20240729-01:45:01 training: 27648 / 105000
20240729-01:45:01 training: 28160 / 105000
20240729-01:45:01 training: 28672 / 105000
20240729-01:45:01 training: 29184 / 105000
20240729-01:45:01 training: 29696 / 105000
20240729-01:45:02 training: 30208 / 105000
20240729-01:45:02 training: 30720 / 105000
20240729-01:45:02 training: 31232 / 105000
20240729-01:45:02 training: 31744 / 105000
20240729-01:45:02 training: 32256 / 105000
20240729-01:45:02 training: 32768 / 105000
20240729-01:45:03 training: 33280 / 105000
20240729-01:45:03 training: 33792 / 105000
20240729-01:45:03 training: 34304 / 105000
20240729-01:45:03 training: 34816 / 105000
20240729-01:45:03 training: 35328 / 105000
20240729-01:45:04 training: 35840 / 105000
20240729-01:45:04 training: 36352 / 105000
20240729-01:45:04 training: 36864 / 105000
20240729-01:45:04 training: 37376 / 105000
20240729-01:45:04 training: 37888 / 105000
20240729-01:45:04 training: 38400 / 105000
20240729-01:45:05 training: 38912 / 105000
20240729-01:45:05 training: 39424 / 105000
20240729-01:45:05 training: 39936 / 105000
20240729-01:45:05 training: 40448 / 105000
20240729-01:45:05 training: 40960 / 105000
20240729-01:45:06 training: 41472 / 105000
20240729-01:45:06 training: 41984 / 105000
20240729-01:45:06 training: 42496 / 105000
20240729-01:45:06 training: 43008 / 105000
20240729-01:45:06 training: 43520 / 105000
20240729-01:45:06 training: 44032 / 105000
20240729-01:45:07 training: 44544 / 105000
20240729-01:45:07 training: 45056 / 105000
20240729-01:45:07 training: 45568 / 105000
20240729-01:45:07 training: 46080 / 105000
20240729-01:45:07 training: 46592 / 105000
20240729-01:45:08 training: 47104 / 105000
20240729-01:45:08 training: 47616 / 105000
20240729-01:45:08 training: 48128 / 105000
20240729-01:45:08 training: 48640 / 105000
20240729-01:45:08 training: 49152 / 105000
20240729-01:45:09 training: 49664 / 105000
20240729-01:45:09 training: 50176 / 105000
20240729-01:45:09 training: 50688 / 105000
20240729-01:45:09 training: 51200 / 105000
20240729-01:45:09 training: 51712 / 105000
20240729-01:45:09 training: 52224 / 105000
20240729-01:45:10 training: 52736 / 105000
20240729-01:45:10 training: 53248 / 105000
20240729-01:45:10 training: 53760 / 105000
20240729-01:45:10 training: 54272 / 105000
20240729-01:45:10 training: 54784 / 105000
20240729-01:45:11 training: 55296 / 105000
20240729-01:45:11 training: 55808 / 105000
20240729-01:45:11 training: 56320 / 105000
20240729-01:45:11 training: 56832 / 105000
20240729-01:45:11 training: 57344 / 105000
20240729-01:45:11 training: 57856 / 105000
20240729-01:45:12 training: 58368 / 105000
20240729-01:45:12 training: 58880 / 105000
20240729-01:45:12 training: 59392 / 105000
20240729-01:45:12 training: 59904 / 105000
20240729-01:45:12 training: 60416 / 105000
20240729-01:45:13 training: 60928 / 105000
20240729-01:45:13 training: 61440 / 105000
20240729-01:45:13 training: 61952 / 105000
20240729-01:45:13 training: 62464 / 105000
20240729-01:45:13 training: 62976 / 105000
20240729-01:45:13 training: 63488 / 105000
20240729-01:45:14 training: 64000 / 105000
20240729-01:45:14 training: 64512 / 105000
20240729-01:45:14 training: 65024 / 105000
20240729-01:45:14 training: 65536 / 105000
20240729-01:45:14 training: 66048 / 105000
20240729-01:45:15 training: 66560 / 105000
20240729-01:45:15 training: 67072 / 105000
20240729-01:45:15 training: 67584 / 105000
20240729-01:45:15 training: 68096 / 105000
20240729-01:45:15 training: 68608 / 105000
20240729-01:45:15 training: 69120 / 105000
20240729-01:45:16 training: 69632 / 105000
20240729-01:45:16 training: 70144 / 105000
20240729-01:45:16 training: 70656 / 105000
20240729-01:45:16 training: 71168 / 105000
20240729-01:45:16 training: 71680 / 105000
20240729-01:45:17 training: 72192 / 105000
20240729-01:45:17 training: 72704 / 105000
20240729-01:45:17 training: 73216 / 105000
20240729-01:45:17 training: 73728 / 105000
20240729-01:45:17 training: 74240 / 105000
20240729-01:45:18 training: 74752 / 105000
20240729-01:45:18 training: 75264 / 105000
20240729-01:45:18 training: 75776 / 105000
20240729-01:45:18 training: 76288 / 105000
20240729-01:45:18 training: 76800 / 105000
20240729-01:45:18 training: 77312 / 105000
20240729-01:45:19 training: 77824 / 105000
20240729-01:45:19 training: 78336 / 105000
20240729-01:45:19 training: 78848 / 105000
20240729-01:45:19 training: 79360 / 105000
20240729-01:45:19 training: 79872 / 105000
20240729-01:45:20 training: 80384 / 105000
20240729-01:45:20 training: 80896 / 105000
20240729-01:45:20 training: 81408 / 105000
20240729-01:45:20 training: 81920 / 105000
20240729-01:45:20 training: 82432 / 105000
20240729-01:45:20 training: 82944 / 105000
20240729-01:45:21 training: 83456 / 105000
20240729-01:45:21 training: 83968 / 105000
20240729-01:45:21 training: 84480 / 105000
20240729-01:45:21 training: 84992 / 105000
20240729-01:45:21 training: 85504 / 105000
20240729-01:45:22 training: 86016 / 105000
20240729-01:45:22 training: 86528 / 105000
20240729-01:45:22 training: 87040 / 105000
20240729-01:45:22 training: 87552 / 105000
20240729-01:45:22 training: 88064 / 105000
20240729-01:45:22 training: 88576 / 105000
20240729-01:45:23 training: 89088 / 105000
20240729-01:45:23 training: 89600 / 105000
20240729-01:45:23 training: 90112 / 105000
20240729-01:45:23 training: 90624 / 105000
20240729-01:45:23 training: 91136 / 105000
20240729-01:45:24 training: 91648 / 105000
20240729-01:45:24 training: 92160 / 105000
20240729-01:45:24 training: 92672 / 105000
20240729-01:45:24 training: 93184 / 105000
20240729-01:45:24 training: 93696 / 105000
20240729-01:45:24 training: 94208 / 105000
20240729-01:45:25 training: 94720 / 105000
20240729-01:45:25 training: 95232 / 105000
20240729-01:45:25 training: 95744 / 105000
20240729-01:45:25 training: 96256 / 105000
20240729-01:45:25 training: 96768 / 105000
20240729-01:45:26 training: 97280 / 105000
20240729-01:45:26 training: 97792 / 105000
20240729-01:45:26 training: 98304 / 105000
20240729-01:45:26 training: 98816 / 105000
20240729-01:45:26 training: 99328 / 105000
20240729-01:45:26 training: 99840 / 105000
20240729-01:45:27 training: 100352 / 105000
20240729-01:45:27 training: 100864 / 105000
20240729-01:45:27 training: 101376 / 105000
20240729-01:45:27 training: 101888 / 105000
20240729-01:45:27 training: 102400 / 105000
20240729-01:45:28 training: 102912 / 105000
20240729-01:45:28 training: 103424 / 105000
20240729-01:45:28 training: 103936 / 105000
20240729-01:45:28 training: 104448 / 105000
20240729-01:45:28 training: 104960 / 105000
20240729-01:45:28 training: 105000 / 105000
20240729-01:45:28     total_loss: 4.9295 time: 0m 39s
20240729-01:45:28 Test Epoch: 80 ...
20240729-01:45:51     ave: 99.1000
20240729-01:45:51 Saving checkpoint: 80
